# format org.openvanilla.mcbopomofo.sorted
三-ㄙㄢ-角-ㄐㄧㄠˇ-形-ㄒㄧㄥˊ -4.9340
三-ㄙㄢ-言-ㄧㄢˊ-兩-ㄌㄧㄤˇ-語-ㄩˇ -4.9866
三-ㄙㄢ-讀-ㄉㄨˊ -4.9983
三-ㄙㄢ-讀-ㄉㄨˊ-通-ㄊㄨㄥ-過-ㄍㄨㄛˋ -4.3356
三-ㄙㄢ-軍-ㄐㄩㄣ-總-ㄗㄨㄥˇ-醫-ㄧ-院-ㄩㄢˋ -4.8360
三-ㄙㄢ-通-ㄊㄨㄥ -4.9138
三-ㄙㄢ-重-ㄔㄨㄥˊ-縣-ㄒㄧㄢˋ -4.6398
三-ㄙㄢ-點-ㄉㄧㄢˇ -4.5545
三-ㄙㄢˋ-思-ㄙ -5.6530
上-ㄕㄤˇ-聲-ㄕㄥ -6.3933
上-ㄕㄤˋ-上-ㄕㄤˋ-下-ㄒㄧㄚˋ-下-ㄒㄧㄚˋ -4.9470
上-ㄕㄤˋ-下-ㄒㄧㄚˋ -4.3862
上-ㄕㄤˋ-下-ㄒㄧㄚˋ-班-ㄅㄢ -4.9843
上-ㄕㄤˋ-了-ㄌㄜ˙ -4.4656
上-ㄕㄤˋ-了-ㄌㄜ˙-年-ㄋㄧㄢˊ-紀-ㄐㄧˋ -4.8938
上-ㄕㄤˋ-任-ㄖㄣˋ -4.7243
上-ㄕㄤˋ-來-ㄌㄞˊ -4.4930
上-ㄕㄤˋ-傳-ㄔㄨㄢˊ -4.8534
上-ㄕㄤˋ-前-ㄑㄧㄢˊ -5.1262
上-ㄕㄤˋ-千-ㄑㄧㄢ -5.0960
上-ㄕㄤˋ-升-ㄕㄥ -4.4921
上-ㄕㄤˋ-午-ㄨˇ -4.1528
上-ㄕㄤˋ-半-ㄅㄢˋ -5.1462
上-ㄕㄤˋ-半-ㄅㄢˋ-年-ㄋㄧㄢˊ -5.0967
上-ㄕㄤˋ-去-ㄑㄩˋ -4.4164
上-ㄕㄤˋ-台-ㄊㄞˊ -4.7002
上-ㄕㄤˋ-司-ㄙ -5.0816
上-ㄕㄤˋ-呼-ㄏㄨ-吸-ㄒㄧ-道-ㄉㄠˋ-感-ㄍㄢˇ-染-ㄖㄢˇ -4.9689
上-ㄕㄤˋ-場-ㄔㄤˇ -4.9840
上-ㄕㄤˋ-天-ㄊㄧㄢ -5.1759
上-ㄕㄤˋ-學-ㄒㄩㄝˊ -4.6760
上-ㄕㄤˋ-山-ㄕㄢ -4.8370
上-ㄕㄤˋ-山-ㄕㄢ-下-ㄒㄧㄚˋ-海-ㄏㄞˇ -5.1948
上-ㄕㄤˋ-市-ㄕˋ -4.3680
上-ㄕㄤˋ-帝-ㄉㄧˋ -4.5860
上-ㄕㄤˋ-廁-ㄘㄜˋ-所-ㄙㄨㄛˇ -4.9998
上-ㄕㄤˋ-揚-ㄧㄤˊ -5.1803
上-ㄕㄤˋ-方-ㄈㄤ -5.0609
上-ㄕㄤˋ-映-ㄧㄥˋ -5.1262
上-ㄕㄤˋ-有-ㄧㄡˇ -4.3626
上-ㄕㄤˋ-有-ㄧㄡˇ-天-ㄊㄧㄢ-堂-ㄊㄤˊ-下-ㄒㄧㄚˋ-有-ㄧㄡˇ-蘇-ㄙㄨ-杭-ㄏㄤˊ -4.8843
上-ㄕㄤˋ-次-ㄘˋ -4.5144
上-ㄕㄤˋ-海-ㄏㄞˇ -4.2828
上-ㄕㄤˋ-海-ㄏㄞˇ-市-ㄕˋ -5.1719
上-ㄕㄤˋ-游-ㄧㄡˊ -4.8748
上-ㄕㄤˋ-演-ㄧㄢˇ -4.8815
上-ㄕㄤˋ-漲-ㄓㄤˇ -4.5694
上-ㄕㄤˋ-班-ㄅㄢ -4.2947
上-ㄕㄤˋ-班-ㄅㄢ-族-ㄗㄨˊ -4.3654
上-ㄕㄤˋ-班-ㄅㄢ-時-ㄕˊ-間-ㄐㄧㄢ -5.0300
上-ㄕㄤˋ-當-ㄉㄤˋ -5.1341
上-ㄕㄤˋ-百-ㄅㄞˇ -4.9162
上-ㄕㄤˋ-看-ㄎㄢˋ -4.7213
上-ㄕㄤˋ-空-ㄎㄨㄥ -5.1759
上-ㄕㄤˋ-級-ㄐㄧˊ -4.9925
上-ㄕㄤˋ-網-ㄨㄤˇ -4.4058
上-ㄕㄤˋ-線-ㄒㄧㄢˋ -5.0192
上-ㄕㄤˋ-萬-ㄨㄢˋ -4.9983
上-ㄕㄤˋ-街-ㄐㄧㄝ -5.0012
上-ㄕㄤˋ-訴-ㄙㄨˋ -5.1262
上-ㄕㄤˋ-課-ㄎㄜˋ -4.2953
上-ㄕㄤˋ-路-ㄌㄨˋ -4.7353
上-ㄕㄤˋ-述-ㄕㄨˋ -4.3190
上-ㄕㄤˋ-週-ㄓㄡ -4.8973
上-ㄕㄤˋ-門-ㄇㄣˊ -5.1421
上-ㄕㄤˋ-限-ㄒㄧㄢˋ -4.7913
上-ㄕㄤˋ-面-ㄇㄧㄢˋ -3.9655
上-ㄕㄤˋ-面-ㄇㄧㄢˋ-的-ㄉㄜ˙ -4.5227
上-ㄕㄤˋ-頭-ㄊㄡˊ -5.0923
上-ㄕㄤˋ-頭-ㄊㄡ˙ -5.0923
下-ㄒㄧㄚˋ-一-ㄧ-代-ㄉㄞˋ -4.7067
下-ㄒㄧㄚˋ-一-ㄧ-個-ㄍㄜ˙ -4.5583
下-ㄒㄧㄚˋ-一-ㄧ-步-ㄅㄨˋ -5.0326
下-ㄒㄧㄚˋ-一-ㄧˊ-代-ㄉㄞˋ -4.7067
下-ㄒㄧㄚˋ-一-ㄧˊ-個-ㄍㄜ˙ -4.5583
下-ㄒㄧㄚˋ-一-ㄧˊ-步-ㄅㄨˋ -5.0326
下-ㄒㄧㄚˋ-了-ㄌㄜ˙ -4.6944
下-ㄒㄧㄚˋ-令-ㄌㄧㄥˋ -4.8792
下-ㄒㄧㄚˋ-來-ㄌㄞˊ -3.6366
下-ㄒㄧㄚˋ-列-ㄌㄧㄝˋ -4.6691
下-ㄒㄧㄚˋ-功-ㄍㄨㄥ-夫-ㄈㄨ -5.4391
下-ㄒㄧㄚˋ-功-ㄍㄨㄥ-夫-ㄈㄨ˙ -5.4391
下-ㄒㄧㄚˋ-午-ㄨˇ -3.9317
下-ㄒㄧㄚˋ-午-ㄨˇ-的-ㄉㄜ˙ -5.1274
下-ㄒㄧㄚˋ-午-ㄨˇ-茶-ㄔㄚˊ -5.0077
下-ㄒㄧㄚˋ-半-ㄅㄢˋ -5.0542
下-ㄒㄧㄚˋ-半-ㄅㄢˋ-年-ㄋㄧㄢˊ -4.9767
下-ㄒㄧㄚˋ-去-ㄑㄩˋ -3.9436
下-ㄒㄧㄚˋ-台-ㄊㄞˊ -4.8882
下-ㄒㄧㄚˋ-台-ㄊㄞˊ-一-ㄧ-鞠-ㄐㄩˊ-躬-ㄍㄨㄥ -5.4003
下-ㄒㄧㄚˋ-台-ㄊㄞˊ-一-ㄧˋ-鞠-ㄐㄩˊ-躬-ㄍㄨㄥ -5.4003
下-ㄒㄧㄚˋ-場-ㄔㄤˇ -5.2221
下-ㄒㄧㄚˋ-子-ㄗ˙ -4.6650
下-ㄒㄧㄚˋ-學-ㄒㄩㄝˊ -5.1184
下-ㄒㄧㄚˋ-定-ㄉㄧㄥˋ -5.3142
下-ㄒㄧㄚˋ-定-ㄉㄧㄥˋ-決-ㄐㄩㄝˊ-心-ㄒㄧㄣ -4.5928
下-ㄒㄧㄚˋ-山-ㄕㄢ -5.0816
下-ㄒㄧㄚˋ-意-ㄧˋ-識-ㄕˋ -5.3784
下-ㄒㄧㄚˋ-手-ㄕㄡˇ -5.0316
下-ㄒㄧㄚˋ-拉-ㄌㄚ-式-ㄕˋ-選-ㄒㄩㄢˇ-單-ㄉㄢ -5.2753
下-ㄒㄧㄚˋ-挫-ㄘㄨㄛˋ -5.3862
下-ㄒㄧㄚˋ-文-ㄨㄣˊ -5.1462
下-ㄒㄧㄚˋ-方-ㄈㄤ -5.0316
下-ㄒㄧㄚˋ-旬-ㄒㄩㄣˊ -5.1587
下-ㄒㄧㄚˋ-有-ㄧㄡˇ -5.0131
下-ㄒㄧㄚˋ-架-ㄐㄧㄚˋ -5.3862
下-ㄒㄧㄚˋ-次-ㄘˋ -4.8493
下-ㄒㄧㄚˋ-水-ㄕㄨㄟˇ -5.0192
下-ㄒㄧㄚˋ-水-ㄕㄨㄟˇ-道-ㄉㄠˋ -4.8211
下-ㄒㄧㄚˋ-水-ㄕㄨㄟ˙ -5.0192
下-ㄒㄧㄚˋ-海-ㄏㄞˇ -5.4156
下-ㄒㄧㄚˋ-游-ㄧㄡˊ -4.8950
下-ㄒㄧㄚˋ-滑-ㄏㄨㄚˊ -5.1146
下-ㄒㄧㄚˋ-班-ㄅㄢ -4.7565
下-ㄒㄧㄚˋ-班-ㄅㄢ-時-ㄕˊ-間-ㄐㄧㄢ -5.1047
下-ㄒㄧㄚˋ-的-ㄉㄜ˙ -4.2058
下-ㄒㄧㄚˋ-落-ㄌㄨㄛˋ-不-ㄅㄨˋ-明-ㄇㄧㄥˊ -5.3088
下-ㄒㄧㄚˋ-課-ㄎㄜˋ -5.0851
下-ㄒㄧㄚˋ-跌-ㄉㄧㄝˊ -4.9335
下-ㄒㄧㄚˋ-車-ㄔㄜ -4.9756
下-ㄒㄧㄚˋ-載-ㄗㄞˇ -4.4210
下-ㄒㄧㄚˋ-週-ㄓㄡ -5.2472
下-ㄒㄧㄚˋ-鄉-ㄒㄧㄤ -5.3933
下-ㄒㄧㄚˋ-降-ㄐㄧㄤˋ -4.3606
下-ㄒㄧㄚˋ-降-ㄐㄧㄤˋ-的-ㄉㄜ˙ -5.0967
下-ㄒㄧㄚˋ-限-ㄒㄧㄢˋ -5.4081
下-ㄒㄧㄚˋ-雨-ㄩˇ -4.6973
下-ㄒㄧㄚˋ-雨-ㄩˇ-天-ㄊㄧㄢ -5.3252
下-ㄒㄧㄚˋ-面-ㄇㄧㄢˋ -4.4319
下-ㄒㄧㄚˋ-面-ㄇㄧㄢˋ-的-ㄉㄜ˙ -4.7957
不-ㄅㄨˊ-上-ㄕㄤˋ -4.5514
不-ㄅㄨˊ-下-ㄒㄧㄚˋ -4.5738
不-ㄅㄨˊ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -4.7067
不-ㄅㄨˊ-但-ㄉㄢˋ -3.9069
不-ㄅㄨˊ-住-ㄓㄨˋ -4.3912
不-ㄅㄨˊ-便-ㄅㄧㄢˋ -4.6973
不-ㄅㄨˊ-像-ㄒㄧㄤˋ -4.6773
不-ㄅㄨˊ-再-ㄗㄞˋ -4.0080
不-ㄅㄨˊ-切-ㄑㄧㄝˋ-實-ㄕˊ-際-ㄐㄧˋ -4.5845
不-ㄅㄨˊ-利-ㄌㄧˋ -4.7106
不-ㄅㄨˊ-到-ㄉㄠˋ -3.8672
不-ㄅㄨˊ-動-ㄉㄨㄥˋ -4.5998
不-ㄅㄨˊ-動-ㄉㄨㄥˋ-產-ㄔㄢˇ -4.6066
不-ㄅㄨˊ-去-ㄑㄩˋ -4.7076
不-ㄅㄨˊ-受-ㄕㄡˋ -4.7667
不-ㄅㄨˊ-在-ㄗㄞˋ -4.3513
不-ㄅㄨˊ-夠-ㄍㄡˋ -4.3070
不-ㄅㄨˊ-大-ㄉㄚˋ -4.5860
不-ㄅㄨˊ-太-ㄊㄞˋ -4.1961
不-ㄅㄨˊ-定-ㄉㄧㄥˋ -4.5380
不-ㄅㄨˊ-定-ㄉㄧㄥˋ-時-ㄕˊ-炸-ㄓㄚˋ-彈-ㄉㄢˋ -4.7982
不-ㄅㄨˊ-對-ㄉㄨㄟˋ -4.3416
不-ㄅㄨˊ-就-ㄐㄧㄡˋ-是-ㄕˋ -4.6832
不-ㄅㄨˊ-幸-ㄒㄧㄥˋ -4.3948
不-ㄅㄨˊ-幸-ㄒㄧㄥˋ-的-ㄉㄜ˙ -4.6098
不-ㄅㄨˊ-必-ㄅㄧˋ -4.1349
不-ㄅㄨˊ-應-ㄧㄥˋ -4.5503
不-ㄅㄨˊ-斷-ㄉㄨㄢˋ -3.8147
不-ㄅㄨˊ-斷-ㄉㄨㄢˋ-地-ㄉㄜ˙ -4.6610
不-ㄅㄨˊ-斷-ㄉㄨㄢˋ-地-ㄉㄧˋ -4.6610
不-ㄅㄨˊ-斷-ㄉㄨㄢˋ-的-ㄉㄜ˙ -4.4946
不-ㄅㄨˊ-易-ㄧˋ -4.4682
不-ㄅㄨˊ-是-ㄕˋ -3.2036
不-ㄅㄨˊ-會-ㄏㄨㄟˋ -3.3091
不-ㄅㄨˊ-會-ㄏㄨㄟˋ-是-ㄕˋ -4.6683
不-ㄅㄨˊ-會-ㄏㄨㄟˋ-有-ㄧㄡˇ -4.1413
不-ㄅㄨˊ-用-ㄩㄥˋ -4.0150
不-ㄅㄨˊ-當-ㄉㄤˋ -4.5673
不-ㄅㄨˊ-算-ㄙㄨㄢˋ -4.8060
不-ㄅㄨˊ-至-ㄓˋ-於-ㄩˊ -4.8159
不-ㄅㄨˊ-致-ㄓˋ -4.6858
不-ㄅㄨˊ-致-ㄓˋ-於-ㄩˊ -4.6719
不-ㄅㄨˊ-要-ㄧㄠˋ -3.4847
不-ㄅㄨˊ-要-ㄧㄠˋ-再-ㄗㄞˋ -4.6066
不-ㄅㄨˊ-見-ㄐㄧㄢˋ -4.1825
不-ㄅㄨˊ-見-ㄐㄧㄢˋ-了-ㄌㄜ˙ -4.4221
不-ㄅㄨˊ-見-ㄐㄧㄢˋ-得-ㄉㄜˊ -4.1413
不-ㄅㄨˊ-見-ㄐㄧㄢˋ-得-ㄉㄜ˙ -4.1413
不-ㄅㄨˊ-認-ㄖㄣˋ -4.6886
不-ㄅㄨˊ-論-ㄌㄨㄣˋ -4.1557
不-ㄅㄨˊ-論-ㄌㄨㄣˋ-是-ㄕˋ -4.4523
不-ㄅㄨˊ-變-ㄅㄧㄢˋ -4.6760
不-ㄅㄨˊ-過-ㄍㄨㄛˋ -3.2117
不-ㄅㄨˊ-過-ㄍㄨㄛˋ-是-ㄕˋ -4.5360
不-ㄅㄨˊ-適-ㄕˋ -4.5894
不-ㄅㄨˊ-適-ㄕˋ-合-ㄏㄜˊ -4.5669
不-ㄅㄨˊ-錯-ㄘㄨㄛˋ -3.9553
不-ㄅㄨˊ-錯-ㄘㄨㄛˋ-的-ㄉㄜ˙ -4.3285
不-ㄅㄨˊ-願-ㄩㄢˋ -4.5078
不-ㄅㄨˊ-願-ㄩㄢˋ-意-ㄧˋ -4.2992
不-ㄅㄨˋ-一-ㄧ -3.9715
不-ㄅㄨˋ-一-ㄧ-定-ㄉㄧㄥˋ -3.9128
不-ㄅㄨˋ-一-ㄧ-樣-ㄧㄤˋ -3.9147
不-ㄅㄨˋ-一-ㄧˊ-定-ㄉㄧㄥˋ -3.9128
不-ㄅㄨˋ-一-ㄧˊ-樣-ㄧㄤˋ -3.9147
不-ㄅㄨˋ-久-ㄐㄧㄡˇ -4.4179
不-ㄅㄨˋ-了-ㄌㄜ˙ -4.1116
不-ㄅㄨˋ-了-ㄌㄧㄠˇ -4.1116
不-ㄅㄨˋ-以-ㄧˇ-為-ㄨㄟˊ-然-ㄖㄢˊ -4.3356
不-ㄅㄨˋ-僅-ㄐㄧㄣˇ -3.9636
不-ㄅㄨˋ-出-ㄔㄨ -4.3553
不-ㄅㄨˋ-出-ㄔㄨ-來-ㄌㄞˊ -4.3636
不-ㄅㄨˋ-及-ㄐㄧˊ -4.4133
不-ㄅㄨˋ-只-ㄓˇ -4.1549
不-ㄅㄨˋ-只-ㄓˇ-是-ㄕˋ -4.1190
不-ㄅㄨˋ-可-ㄎㄜˇ -3.5944
不-ㄅㄨˋ-可-ㄎㄜˇ-以-ㄧˇ -3.9450
不-ㄅㄨˋ-可-ㄎㄜˇ-思-ㄙ-議-ㄧˋ -4.2154
不-ㄅㄨˋ-可-ㄎㄜˇ-或-ㄏㄨㄛˋ-缺-ㄑㄩㄝ -4.2557
不-ㄅㄨˋ-可-ㄎㄜˇ-能-ㄋㄥˊ -3.6980
不-ㄅㄨˋ-可-ㄎㄜˇ-能-ㄋㄥˊ-的-ㄉㄜ˙-任-ㄖㄣˋ-務-ㄨˋ -4.3321
不-ㄅㄨˋ-同-ㄊㄨㄥˊ -3.3448
不-ㄅㄨˋ-同-ㄊㄨㄥˊ-的-ㄉㄜ˙ -3.6415
不-ㄅㄨˋ-喜-ㄒㄧˇ-歡-ㄏㄨㄢ -4.3136
不-ㄅㄨˋ-多-ㄉㄨㄛ -4.1516
不-ㄅㄨˋ-好-ㄏㄠˇ -3.9604
不-ㄅㄨˋ-好-ㄏㄠˇ-意-ㄧˋ-思-ㄙ -4.0835
不-ㄅㄨˋ-好-ㄏㄠˇ-意-ㄧˋ-思-ㄙˋ -4.0835
不-ㄅㄨˋ-好-ㄏㄠˇ-意-ㄧˋ-思-ㄙ˙ -4.0835
不-ㄅㄨˋ-如-ㄖㄨˊ -4.2545
不-ㄅㄨˋ-少-ㄕㄠˇ -3.7913
不-ㄅㄨˋ-得-ㄉㄜˊ -3.8833
不-ㄅㄨˋ-得-ㄉㄜˊ-不-ㄅㄨˊ -4.0447
不-ㄅㄨˋ-得-ㄉㄜˊ-不-ㄅㄨˋ -4.0447
不-ㄅㄨˋ-想-ㄒㄧㄤˇ -4.3833
不-ㄅㄨˋ-應-ㄧㄥ-該-ㄍㄞ -4.2350
不-ㄅㄨˋ-景-ㄐㄧㄥˇ-氣-ㄑㄧˋ -4.2203
不-ㄅㄨˋ-曉-ㄒㄧㄠˇ-得-ㄉㄜˊ -4.3202
不-ㄅㄨˋ-會-ㄏㄨㄟˋ -3.3091
不-ㄅㄨˋ-滿-ㄇㄢˇ -4.2895
不-ㄅㄨˋ-然-ㄖㄢˊ -4.2216
不-ㄅㄨˋ-用-ㄩㄥˋ -4.0150
不-ㄅㄨˋ-知-ㄓ -3.6786
不-ㄅㄨˋ-知-ㄓ-不-ㄅㄨˋ-覺-ㄐㄩㄝˊ -4.1689
不-ㄅㄨˋ-知-ㄓ-道-ㄉㄠˋ -3.3763
不-ㄅㄨˋ-管-ㄍㄨㄢˇ -3.9431
不-ㄅㄨˋ-管-ㄍㄨㄢˇ-是-ㄕˋ -4.1295
不-ㄅㄨˋ-能-ㄋㄥˊ -3.3155
不-ㄅㄨˋ-能-ㄋㄥˊ-夠-ㄍㄡˋ -4.2977
不-ㄅㄨˋ-良-ㄌㄧㄤˊ -4.3999
不-ㄅㄨˋ-行-ㄒㄧㄥˊ -4.4073
不-ㄅㄨˋ-見-ㄐㄧㄢˋ -4.1825
不-ㄅㄨˋ-見-ㄐㄧㄢˋ-了-ㄌㄜ˙ -4.4221
不-ㄅㄨˋ-見-ㄐㄧㄢˋ-得-ㄉㄜˊ -4.1413
不-ㄅㄨˋ-見-ㄐㄧㄢˋ-得-ㄉㄜ˙ -4.1413
不-ㄅㄨˋ-起-ㄑㄧˇ -4.2426
不-ㄅㄨˋ-足-ㄗㄨˊ -3.9943
不-ㄅㄨˋ-過-ㄍㄨㄛˋ -3.2117
不-ㄅㄨˋ-需-ㄒㄩ -4.3546
不-ㄅㄨˋ-需-ㄒㄩ-要-ㄧㄠˋ -4.0368
丐-ㄍㄞˋ-幫-ㄅㄤ -6.4725
丑-ㄔㄡˇ-劇-ㄐㄩˋ -7.4725
丑-ㄔㄡˇ-旦-ㄉㄢˋ -7.4725
丑-ㄔㄡˇ-角-ㄐㄧㄠˇ -6.1301
丑-ㄔㄡˇ-角-ㄐㄩㄝˊ -6.1301
且-ㄑㄧㄝˇ-慢-ㄇㄢˋ -6.5694
且-ㄑㄧㄝˇ-戰-ㄓㄢˋ-且-ㄑㄧㄝˇ-走-ㄗㄡˇ -6.3088
且-ㄑㄧㄝˇ-歌-ㄍㄜ-且-ㄑㄧㄝˇ-舞-ㄨˇ -6.6098
且-ㄑㄧㄝˇ-看-ㄎㄢˋ -5.6801
且-ㄑㄧㄝˇ-聽-ㄊㄧㄥ-下-ㄒㄧㄚˋ-回-ㄏㄨㄟˊ-分-ㄈㄣ-解-ㄐㄧㄝˇ -5.7471
且-ㄑㄧㄝˇ-說-ㄕㄨㄛ -6.0254
丕-ㄆㄧ-業-ㄧㄝˋ -7.4725
丕-ㄆㄧ-變-ㄅㄧㄢˋ -6.0254
丕-ㄆㄧ-顯-ㄒㄧㄢˇ -7.4725
世-ㄕˋ-上-ㄕㄤˋ -5.0542
世-ㄕˋ-世-ㄕˋ-代-ㄉㄞˋ-代-ㄉㄞˋ -5.1047
世-ㄕˋ-事-ㄕˋ -5.5280
世-ㄕˋ-人-ㄖㄣˊ -4.9488
世-ㄕˋ-代-ㄉㄞˋ -4.5401
世-ㄕˋ-代-ㄉㄞˋ-交-ㄐㄧㄠ-替-ㄊㄧˋ -5.5306
世-ㄕˋ-俗-ㄙㄨˊ -5.3142
世-ㄕˋ-博-ㄅㄛˊ-會-ㄏㄨㄟˋ -5.4391
世-ㄕˋ-台-ㄊㄞˊ-會-ㄏㄨㄟˋ -5.6610
世-ㄕˋ-外-ㄨㄞˋ -5.7913
世-ㄕˋ-外-ㄨㄞˋ-桃-ㄊㄠˊ-源-ㄩㄢˊ -4.9470
世-ㄕˋ-大-ㄉㄚˋ-運-ㄩㄣˋ -5.6987
世-ㄕˋ-家-ㄐㄧㄚ -5.3791
世-ㄕˋ-新-ㄒㄧㄣ -5.3264
世-ㄕˋ-新-ㄒㄧㄣ-傳-ㄔㄨㄢˊ-播-ㄅㄛ-學-ㄒㄩㄝˊ-院-ㄩㄢˋ -4.9689
世-ㄕˋ-新-ㄒㄧㄣ-傳-ㄔㄨㄢˊ-播-ㄅㄛˋ-學-ㄒㄩㄝˊ-院-ㄩㄢˋ -4.9689
世-ㄕˋ-新-ㄒㄧㄣ-大-ㄉㄚˋ-學-ㄒㄩㄝˊ -5.0300
世-ㄕˋ-界-ㄐㄧㄝˋ -3.3182
世-ㄕˋ-界-ㄐㄧㄝˋ-上-ㄕㄤˋ -4.4897
世-ㄕˋ-界-ㄐㄧㄝˋ-人-ㄖㄣˊ -5.1719
世-ㄕˋ-界-ㄐㄧㄝˋ-人-ㄖㄣˊ-權-ㄑㄩㄢˊ-宣-ㄒㄩㄢ-言-ㄧㄢˊ -4.3669
世-ㄕˋ-界-ㄐㄧㄝˋ-各-ㄍㄜˋ-國-ㄍㄨㄛˊ -4.4111
世-ㄕˋ-界-ㄐㄧㄝˋ-各-ㄍㄜˋ-地-ㄉㄧˋ -4.2016
世-ㄕˋ-界-ㄐㄧㄝˋ-和-ㄏㄜˊ-平-ㄆㄧㄥˊ -4.9866
世-ㄕˋ-界-ㄐㄧㄝˋ-地-ㄉㄧˋ-圖-ㄊㄨˊ -5.4637
世-ㄕˋ-界-ㄐㄧㄝˋ-大-ㄉㄚˋ-同-ㄊㄨㄥˊ -5.7067
世-ㄕˋ-界-ㄐㄧㄝˋ-大-ㄉㄚˋ-戰-ㄓㄢˋ -4.5164
世-ㄕˋ-界-ㄐㄧㄝˋ-展-ㄓㄢˇ-望-ㄨㄤˋ-會-ㄏㄨㄟˋ -4.2753
世-ㄕˋ-界-ㄐㄧㄝˋ-市-ㄕˋ-場-ㄔㄤˇ -5.7067
世-ㄕˋ-界-ㄐㄧㄝˋ-性-ㄒㄧㄥˋ -4.9919
世-ㄕˋ-界-ㄐㄧㄝˋ-文-ㄨㄣˊ-化-ㄏㄨㄚˋ -5.1047
世-ㄕˋ-界-ㄐㄧㄝˋ-新-ㄒㄧㄣ-聞-ㄨㄣˊ -5.5306
世-ㄕˋ-界-ㄐㄧㄝˋ-末-ㄇㄛˋ-日-ㄖˋ -5.1327
世-ㄕˋ-界-ㄐㄧㄝˋ-杯-ㄅㄟ -5.3784
世-ㄕˋ-界-ㄐㄧㄝˋ-潮-ㄔㄠˊ-流-ㄌㄧㄡˊ -5.2296
世-ㄕˋ-界-ㄐㄧㄝˋ-盃-ㄅㄟ -4.6398
世-ㄕˋ-界-ㄐㄧㄝˋ-紀-ㄐㄧˋ-錄-ㄌㄨˋ -4.7773
世-ㄕˋ-界-ㄐㄧㄝˋ-級-ㄐㄧˊ -4.8159
世-ㄕˋ-界-ㄐㄧㄝˋ-經-ㄐㄧㄥ-濟-ㄐㄧˋ -4.7903
世-ㄕˋ-界-ㄐㄧㄝˋ-衛-ㄨㄟˋ-生-ㄕㄥ-組-ㄗㄨˇ-織-ㄓ -3.6979
世-ㄕˋ-界-ㄐㄧㄝˋ-裡-ㄌㄧˇ -4.8107
世-ㄕˋ-界-ㄐㄧㄝˋ-觀-ㄍㄨㄢ -5.0159
世-ㄕˋ-界-ㄐㄧㄝˋ-貨-ㄏㄨㄛˋ-幣-ㄅㄧˋ -5.5306
世-ㄕˋ-界-ㄐㄧㄝˋ-貿-ㄇㄠˋ-易-ㄧˋ -4.3310
世-ㄕˋ-界-ㄐㄧㄝˋ-貿-ㄇㄠˋ-易-ㄧˋ-中-ㄓㄨㄥ-心-ㄒㄧㄣ -5.4460
世-ㄕˋ-界-ㄐㄧㄝˋ-貿-ㄇㄠˋ-易-ㄧˋ-大-ㄉㄚˋ-樓-ㄌㄡˊ -5.7471
世-ㄕˋ-界-ㄐㄧㄝˋ-貿-ㄇㄠˋ-易-ㄧˋ-組-ㄗㄨˇ-織-ㄓ -3.5065
世-ㄕˋ-界-ㄐㄧㄝˋ-運-ㄩㄣˋ-動-ㄉㄨㄥˋ-會-ㄏㄨㄟˋ -4.8774
世-ㄕˋ-界-ㄐㄧㄝˋ-銀-ㄧㄣˊ-行-ㄏㄤˊ -5.2296
世-ㄕˋ-紀-ㄐㄧˋ -3.9011
世-ㄕˋ-紀-ㄐㄧˋ-末-ㄇㄛˋ -5.0326
世-ㄕˋ-紀-ㄐㄧˋ-梨-ㄌㄧˊ -5.7859
世-ㄕˋ-說-ㄕㄨㄛ-新-ㄒㄧㄣ-語-ㄩˇ -5.1327
世-ㄕˋ-貿-ㄇㄠˋ -5.1503
世-ㄕˋ-貿-ㄇㄠˋ-中-ㄓㄨㄥ-心-ㄒㄧㄣ -5.0783
世-ㄕˋ-貿-ㄇㄠˋ-大-ㄉㄚˋ-樓-ㄌㄡˊ -5.0783
世-ㄕˋ-足-ㄗㄨˊ-賽-ㄙㄞˋ -5.3422
世-ㄕˋ-運-ㄩㄣˋ -5.5380
世-ㄕˋ-運-ㄩㄣˋ-會-ㄏㄨㄟˋ -5.3422
世-ㄕˋ-間-ㄐㄧㄢ -4.9983
丘-ㄑㄧㄡ-壑-ㄏㄨㄛˋ -7.1715
丘-ㄑㄧㄡ-成-ㄔㄥˊ-桐-ㄊㄨㄥˊ -6.2630
丘-ㄑㄧㄡ-處-ㄔㄨˇ-機-ㄐㄧ -7.0412
丘-ㄑㄧㄡ-逢-ㄈㄥˊ-甲-ㄐㄧㄚˇ -6.1381
丘-ㄑㄧㄡ-陵-ㄌㄧㄥˊ -5.5380
丘-ㄑㄧㄡ-陵-ㄌㄧㄥˊ-地-ㄉㄧˋ -5.6262
丘-ㄑㄧㄡ-陵-ㄌㄧㄥˊ-地-ㄉㄧˋ-區-ㄑㄩ -6.0077
丘-ㄑㄧㄡ-陵-ㄌㄧㄥˊ-地-ㄉㄧˋ-帶-ㄉㄞˋ -6.6098
丘-ㄑㄧㄡ-陵-ㄌㄧㄥˊ-地-ㄉㄧˋ-形-ㄒㄧㄥˊ -6.6098
丙-ㄅㄧㄥˇ-丁-ㄉㄧㄥ -7.1715
丙-ㄅㄧㄥˇ-校-ㄒㄧㄠˋ -7.4725
丙-ㄅㄧㄥˇ-烯-ㄒㄧ-酸-ㄙㄨㄢ -7.0412
